id,"name,text",capacity,url,is_free,"description,text"
39619509018,Flood with Love - Join us for a Harvey Hug!,50,https://www.eventbrite.com/e/flood-with-love-join-us-for-a-harvey-hug-tickets-39619509018?aff=ebapi,True,"Please join us for some post-Harvey love! 
The local Stella & Dot Stylists would like to invite all of our Hostesses and Customers that were affected by Hurricane Harvey to a Free Sample Sale!  Please RSVP and bring the name of your local Stylist with you!
The Ivy & James will help us celebrate our Harvey recovery with food and drink specials!  We will see you after-drop off or bring your kids! "
39400161945,Global Entrepreneur Summit - Hurricane Disaster Relief,900,https://www.eventbrite.ca/e/global-entrepreneur-summit-hurricane-disaster-relief-tickets-39400161945?aff=ebapi,True,"Global Entrepreneur Summit - Hurricane Disaster Relief How To Start, Build & Scale The Business Of Your Dreams November 13 to November 20, 2017 32 Master Classes, 3 hours each with amazing content Upgrade from Free to VIP… Proceeds in Support of the Entrepreneurs Hurt by Hurricanes Harvey, Irma and Maria.
Register Now >>> http://bit.ly/2hkeb2kGESREG
One reason to support this Summit is the tremendous value participants will receive. Thirty-two full three hour Master Classes, all designed to help the attendees boost their impact, influence and income. That's a total of 96 hours of training all for opting in. And it's not the just the quantity of content. The quality is amazing. Each Authority has been selected because they are experts on the content they teach. They live and breathe this material. And they're good at sharing their wisdom. And it's all been street-tested…Hope to see you there…
Register Now >>> http://bit.ly/2hkeb2kGESREG 
Upgrade from Free to VIP…Proceeds in Support of the Entrepreneurs Hurt by Hurricanes Harvey, Irma and Maria."
39408468791,FREE Save & Paint a Piece Harvey Happy Hour 11:00am,4,https://www.eventbrite.com/e/free-save-paint-a-piece-harvey-happy-hour-1100am-tickets-39408468791?aff=ebapi,True,"Exclusive Event: We’re hosting a FREE Save & Paint a Piece Harvey Happy Hour at Village Antiques, Saturday October 21st at 1:30. If you’ve been affected by the hurricane and are in need of help to rescue your furniture bring it to this FREE workshop and our staff will help you repaint it and make it look gorgeous again!
It’s free, the paint is free, the teacher time is free.
If you can afford to replace your piece of furniture, you can still come.
We just ask that you purchase a ticket and proceeds will be donated. This is our way to give back to our incredible city.
"
39660277959,"Houston | Bay Area Storm Water Flooding Forum: Harvey, Ike and Our Future",200,https://www.eventbrite.com/e/houston-bay-area-storm-water-flooding-forum-harvey-ike-and-our-future-tickets-39660277959?aff=ebapi,True,"Can Our Devastating Flooding be Stopped?
Millions of Houstonians and neighbors are at risk from systemic floods that impact our local economy, destroy communities, and cost lives. It’s time for ACTION.
Americans United in Action (AUA), the Environmental Institute of Houston at UHCL, and Houston Region Concerned Citizens (HRCC) are bringing together experts and thought leaders to discuss the problems, challenges, and solutions surrounding the Houston region’s catastrophic flooding from major rain and hurricane storm surge at a free, public forum at the University of Houston – Clear Lake.


Date:  Tuesday, November 28, 2017


Time: 7:00 - 10:00 pm


Location:  Gilruth Center - Space Center Blvd between NASA 1 and Bay Area Blvd


Host: Environmental Institute of Houston at UHCL


Forum: Residents across Houston, and especially the Bay Area with its double-threat of flooding, will learn the important issues to ensure most effective initiatives are considered and the appropriate investments are supported. While the government and businesses will shoulder major costs of improvements, ultimately taxpayers and customers will pay. Everyone needs to be knowledgeable and engaged to ensure a safe and prosperous future."
36669789327,Crowning Achievement Day Party,100,https://www.eventbrite.com/e/crowning-achievement-day-party-tickets-36669789327?aff=ebapi,False,"In celebration of our new building and the aftermath of hurricane harvey, we present you our crowning achievement day party. ulimted crown of which ever flavor you prefer for a full 4 hours. food availble for purchase thru our partner Kims Kitchen "
39570634834,Responding to Global Health Needs on Many Fronts,40,https://www.eventbrite.com/e/responding-to-global-health-needs-on-many-fronts-tickets-39570634834?aff=ebapi,True,"Vicki Brentin, retired lawyer, Civic and Social Organizer, and Rotarian  will speak about her involvement  in the Hurricane Harvey and Puerto Rico relief efforts as well as her many connections and contributions in  local/global projects. Light dinner served. "
39486002697,Holiday Cocktails & Conversation by HACE Houston Chapter,100,https://www.eventbrite.com/e/holiday-cocktails-conversation-by-hace-houston-chapter-tickets-39486002697?aff=ebapi,True,"Join HACE's Houston Chapter members at our year-end celebration. We encourage all those attending to bring an item to donate for all those affected by Hurricane Harvey. All items collected at this event will be given to Catholic Charities. 
Light hors d'oeuvre's will be provided."
39708474115,Copy of Responding to Global Health Needs on Many Fronts,40,https://www.eventbrite.com/e/copy-of-responding-to-global-health-needs-on-many-fronts-tickets-39708474115?aff=ebapi,True,"Vicki Brentin, retired lawyer, Civic and Social Organizer, and Rotarian  will speak about her involvement  in the Hurricane Harvey and Puerto Rico relief efforts as well as her many connections and contributions in  local/global projects. Light dinner served. "
38754957120,Fall Industry Field Day!,250,https://www.eventbrite.com/e/fall-industry-field-day-tickets-38754957120?aff=ebapi,True,"It's time for the Fall Service Industry Field Day at Wakefield Crowbar! Come have fun and support our local industry friends who are in need of relief efforts from Hurricane Harvey. The USBG Foundation Board Members will be onsite to answer questions and assist in the Relief Fund application process.  
RSVP and please bring an entry item to support the Houston Food Bank:


"
37950899161,Blessed To Be A Blessing The AfterMath,300,https://www.eventbrite.com/e/blessed-to-be-a-blessing-the-aftermath-tickets-37950899161?aff=ebapi,False,"10 families, 10 poets, $10,000!!!!!!!! This special event will be utilized to raise funds for 10 families nominated by you. There will be plenty of families still in need for the holidays that were affected by Hurricane Harvey. Each family will be rewarded $1,000 with your participation. Your ticket sale is your donation.  December 15th will be full of love spoken word, music and joy. Come out and help us Be a Blessing."
39091738442,J.U.S LYRIC PRESENTS: EVERYBODY EATS! A FOOD DRIVE FOR HTOWN,100,https://www.eventbrite.com/e/jus-lyric-presents-everybody-eats-a-food-drive-for-htown-tickets-39091738442?aff=ebapi,True,"Come out and join Lyric and friends as we all make an effort to end hunger in Houston. The effects of Hurricane Harvey are still being felt by many of our fellow Houstionians. Many still do not have the funds to properly provide for their families during this recovery period. We are coming together, not only as artists, but as family to help do our part to make this transition easier. "
38124517458,Dance For Houston,710,https://www.eventbrite.com/e/dance-for-houston-tickets-38124517458?aff=ebapi,False,"Hurricane Harvey has affected Houston in ways we were not prepared for - yet we stand strong. Our mission is to unite forces with our fellow community to help rebuild the city we call home. The goal - provide assistance to the victims of Hurrican Harvey.
We are working with Houston's Community leaders to ensure we get help directly to the community. Our goal is to raise $100,000 dollars to help rebuild the commuity. We will be selling tickets to our Dance for Houston Gala and are also accepting online donations through the website.

Dance for Houston Gala, sponsors and guests will enjoy Live Performances, cocktail hour, silent auctions, and Live Music! 
Sponsorship opportunities are available and would be greatly appreciated. 
The HSD Fundraising website will have an application for those needing assistance.
#HoustonStrong
#UnitedforHouston
www.danceforhouston.com
Houston Salsa Dancers, Inc. is a certified 501c(3) non-profit organization. 
Tax ID 76-0690031"
39703961618,Russo's Kingwood Re-Opening,300,https://www.eventbrite.com/e/russos-kingwood-re-opening-tickets-39703961618?aff=ebapi,True,"We’re back, Kingwood! 
Hurricane Harvey may have damaged buildings, but not our spirit. To celebrate our community’s strength and resiliency, lunch is on us this weekend. Starting Friday, November 10 and running through Sunday, November 12, we’re offering free giant slices of pizza between 11 a.m. and 2 p.m. Plus, you can check out our newly renovated space. Can’t wait to see you there! 
Choose your ticket based on the day you plan to stop by."
39382305536,Be The Solution: Senior Citizens Town Hall,300,https://www.eventbrite.com/e/be-the-solution-senior-citizens-town-hall-tickets-39382305536?aff=ebapi,True," 
Where Do We Go From Here? Join Council Member Amanda Edwards, Commissioner Rodney Ellis and other     community leaders to discuss solutions to those issues impacting your neighborhoods and lives. Topics include, but not limited to, Hurricane Harvey relief and, neighborhood landscape planning. Be the solution, let your voice be heard and get your questions answered about the issues impacting your communities.
Schedule:                                                                                                                                                                     
10 a.m. - 10:30 a.m. Light Breakfast & Community Resource Fair                                                                         10:30 a.m. - 12 p.m. - Town Hall Discussion
For additional information, please call 281-520-2450 or leslie.williams@houstontx.gov. "
38357180359,Art Contest Teacher Workshop (Pre-K Through Middle School) ,30,https://www.eventbrite.com/e/art-contest-teacher-workshop-pre-k-through-middle-school-tickets-38357180359?aff=ebapi,False,"SPA’s annual Art Contest Teacher Workshop is excited to return to Aldine, now features two options for teachers: a Pre-K through Middle School level workshop, as well as a High School level workshop. In thes sessions teachers will explore this year’s theme, Storytellers, while learning about entry guidelines and the judging process for the 20th Annual Wells Fargo Student Art Contest.
This year's art contest theme, Storytellers, is inspired by SPA's presentation of the cinematic shadow play Feathers of Fire. This performance takes its story from the Shahnameh, the great Persian epic. The Storytellers theme encourages students to tell their personal story through their submission. In the wake of the trauma caused by Hurricane Harvey, SPA believes this opportunity to share stories through visual art will be particularly meaningful. Workshops will be led by Glassell Junior School faculty members Claudia Zopoaragon and Vehishta Kaikobad. This workshop is eligible for CPE credit.
If you're experience financial hardships due to Harvey, please contact education@spahouston.org for fee waiver information.
SPA Teacher Workshops are made possible by support from Conoco Phillips, HEB, and Wells Fargo."
38410581082,Art Contest Teacher Workshop (High School Level) ,30,https://www.eventbrite.com/e/art-contest-teacher-workshop-high-school-level-tickets-38410581082?aff=ebapi,False,"SPA’s annual Art Contest Teacher Workshop is excited to return to Aldine, now features two options for teachers: a Pre-K through Middle School level workshop, as well as a High School level workshop. In thes sessions teachers will explore this year’s theme, Storytellers, while learning about entry guidelines and the judging process for the 20th Annual Wells Fargo Student Art Contest.
This year's art contest theme, Storytellers, is inspired by SPA's presentation of the cinematic shadow play Feathers of Fire. This performance takes its story from the Shahnameh, the great Persian epic. The Storytellers theme encourages students to tell their personal story through their submission. In the wake of the trauma caused by Hurricane Harvey, SPA believes this opportunity to share stories through visual art will be particularly meaningful. Workshops will be led by Glassell Junior School faculty members Claudia Zopoaragon and Vehishta Kaikobad. This workshop is eligible for CPE credit.
If you're experience financial hardships due to Harvey, please contact education@spahouston.org for fee waiver information.
SPA Teacher Workshops are made possible by support from Conoco Phillips, HEB, and Wells Fargo."
36634615120,TejasTreffpunkt,1110,https://www.eventbrite.com/e/tejastreffpunkt-tickets-36634615120?aff=ebapi,False,"A CHARITY EVENT FOR PORSCHE & ART LOVERS
A laid back experience showcasing a Porsche lineup from the 356 to the 911 held in the Art District of Houston.
A unique car and art gathering, with exotic cars inside the gallery of Spring Street Studios and outside a display of up to 100 cars from concours to outlaws. 
Music, food, drinks and a Lucha Libre wrestling exhibition match as well as a unique art auction.
A charity event with proceeds going to Houston Food Bank to aid hurricane Harvey’s victims, as well as the Snowdrop Foundation, which gives scholarships to children recovering from cancer.  
 Tickets $10 
www.tejastreffpunkt.com
Saturday November 18th 2017. 12.00-6.00pm
Spring Street Studios. 1824 Spring St. Houston, TX 77007 "
37071630244,Real Men Who Cook,2375,https://www.eventbrite.com/e/real-men-who-cook-tickets-37071630244?aff=ebapi,False,"It's a Family Fun Day where you will receive food samples/tastings which are included with your ticket purchase.  There will be a DJ, Music, Wine & Vendors and so much more.... come and join the fun and festivities!
This event, sponsored by PPECF and 100 Black Men of Metropolitan Houston, will provide the opportunity for men and companies to cook their best dish to serve to our patrons.  Funds raised at this event are for high school students in the greater Houston area to pursue a college education in addition to funding community programs based in Health, mentoring, globalization, environmental ownership and family strengthening.  Additionally, in light of the recent devastation to the greater Houston community, a portion of the funds will be reserved to assist Hurricane Harvey victims.
Come out and enjoy food samples, silent auction, and more! Cookbooks will be available for purchase! If you are interested in participating as a chef, please contact us at (713) 201-8870 or info@ppecf.org.
"
37675416184,Bitches Who Brunch,8,https://www.eventbrite.com/e/bitches-who-brunch-tickets-37675416184?aff=ebapi,False,"The Arts for Hurricane Harvey Relief
What:
Our mission is for performing arts organizations and their supporters to benefit Hurricane Harvey relief charities through ticket sales in Houston and beyond.  How:In conjunction with participating performance arts organizations, we will donate 100% of net proceeds raised from the tickets made available by these organizations through The Arts for Hurricane Harvey Relief to the charitable organization of their choice.
Why:The performing arts is a vital part of what makes Houston what it is and we want to give back to our great city and rebuild a stronger Houston for the future. We wanted to create an avenue for a more sustainable fund raising campaign using the combined efforts of the Arts community in Houston and around the world.

Bitches Who Brunch
Join the world famous Moonlight Dolls for a super-sized brunch extravaganza taking over the entirety of Prohibition Oyster Bar and Theatre! Soak up mimosas and a classic brunch buffet in the Theatre while the Moonlight Dolls bring you an extended version of their phenomenal brunch show, featuring music, comedy and show-stopping striptease. Hosted by international starlet The Abby Cadabra (Winner - Best Tease, San Antonio Burlesque Festival), the Houston Press describes the glittering troupe as “glammed up and camped up!”, featuring Houston’s most electrifying burlesque, boylesque and aerial acts.While the show continues in the Theatre, the party kicks off in the Oyster Bar, hosted by the multi-award-winning Kara Dion (Miss Rich’s, Miss Southwest, Miss Houston USA, Miss Houston America and Miss Gay Texas America 2012). Enjoy a bloody mary bar, frozen cocktails and 50 cent oyster apocalypse while DJ Athenz brings her signature idiosyncratic style mixing old school and new school music for the most glittering brunch in Houston!
 

FAQs

Is there a food requirement?
There is a $30/person buffet required to attend Bitches Who Brunch.

Are there ID or minimum age requirements to enter the event?
Guests must be ages 21 and up.

What are my parking options?
The city of Houston does not charge for street parking on Sundays and a parking garage is available on the corner of Fannin and Texas.

How can I contact the organizer with any questions?
Send us an email at tickets@terribleenfants.com or call (281)940-4636. We're happy to help! 

What's the refund policy?
All sales are final. Tickets are non-refundable.

Do I have to bring my printed ticket to the event?
Print your tickets or have them ready to present on your phone. No entry without tickets. Check-in will be at the front desk inside the oyster bar."
37624720552,Provocateur,16,https://www.eventbrite.com/e/provocateur-tickets-37624720552?aff=ebapi,False,"The Arts for Hurricane Harvey Relief
What:
Our mission is for performing arts organizations and their supporters to benefit Hurricane Harvey relief charities through ticket sales in Houston and beyond.  How:In conjunction with participating performance arts organizations, we will donate 100% of net proceeds raised from the tickets made available by these organizations through The Arts for Hurricane Harvey Relief to the charitable organization of their choice.
Why:The performing arts is a vital part of what makes Houston what it is and we want to give back to our great city and rebuild a stronger Houston for the future. We wanted to create an avenue for a more sustainable fund raising campaign using the combined efforts of the Arts community in Houston and around the world.

Provocateur... Provoca-TOUR!
It’s summer in the city and The Moonlight Dolls are ready to travel!Prepare to be whisked away on the cheekiest tour of Europe to be found this side of the Atlantic, featuring exuberant and seductive neo-burlesque performances from Houston’s world-famous Moonlight Dolls.Who needs to deal with crowded airports when you can catch a glimpse of the most sparkling European destinations right here...Audience costumes encouraged - jet-set glamour, l’amour!
 

FAQs

Is dinner a requirement?
Prohibition is dinner theatre. A $45 per person prix-fixe dinner is a requirement on Friday nights. We can accommodate most food preferences/ allergies including gluten-free, vegans, vegetarians, etc.

Are there ID or minimum age requirements to enter the event?
Guests must be ages 21 and up.

What are my parking options?
Valet parking is available from 6pm-2am (Thurs – Sat) directly across the street from Prohibition. Please keep in mind that the valet service is a separate company from Prohibition and costs $10, cash only.The city of Houston does not charge for street parking after 6pm and a parking garage is available on the corner of Fannin and Texas.

How can I contact the organizer with any questions?
Send us an email at tickets@terribleenfants.com or call (281)940-4636. We're happy to help! 

What's the refund policy?
All sales are final. Tickets are non-refundable.

Do I have to bring my printed ticket to the event?
Print your tickets or have them ready to present on your phone. No entry without tickets. Check-in will be at the box office located directly to the right of Prohibition. You will be escorted to the theatre when your table is ready."
37627661348,Long Island Boys,20,https://www.eventbrite.com/e/long-island-boys-tickets-37627661348?aff=ebapi,False,"The Arts for Hurricane Harvey Relief
What:
Our mission is for performing arts organizations and their supporters to benefit Hurricane Harvey relief charities through ticket sales in Houston and beyond.  How:In conjunction with participating performance arts organizations, we will donate 100% of net proceeds raised from the tickets made available by these organizations through The Arts for Hurricane Harvey Relief to the charitable organization of their choice.
Why:The performing arts is a vital part of what makes Houston what it is and we want to give back to our great city and rebuild a stronger Houston for the future. We wanted to create an avenue for a more sustainable fund raising campaign using the combined efforts of the Arts community in Houston and around the world.


Long Island Boys
Prohibition Theatre and Terrible Enfants Theatre Company are excited to bring you Houston's only monthly Boylesque Show! The Long Island Boys have come together from far and wide to dazzle you with their charm, class and courage. Dressed to impress and always happy to see their audience do the same, the international cast will treat you to daring aerial and acrobatic performances alongside award-worthy boylesque showmanship that would blow away Jay Gatsby himself.   Limited tickets available for this exclusive monthly event! 

FAQs

Is dinner a requirement?
Prohibition is dinner theatre. A $32 per person prix-fixe dinner is a required during Long Island Boys. We can accommodate most food preferences/ allergies including gluten-free, vegans, vegetarians, etc.

Are there ID or minimum age requirements to enter the event?
Guests must be ages 21 and up.

What are my parking options?
Valet parking is available from 6pm-2am (Thurs – Sat) directly across the street from Prohibition. Please keep in mind that the valet service is a separate company from Prohibition and costs $10, cash only.The city of Houston does not charge for street parking after 6pm and a parking garage is available on the corner of Fannin and Texas.

How can I contact the organizer with any questions?
Send us an email at tickets@terribleenfants.com or call (281)940-4636. We're happy to help! 

What's the refund policy?
All sales are final. Tickets are non-refundable.

Do I have to bring my printed ticket to the event?
Print your tickets or have them ready to present on your phone. No entry without tickets. Check-in will be at the box office located directly to the right of Prohibition. You will be escorted to the theatre when your table is ready."
37659532676,ElectroSwing,20,https://www.eventbrite.com/e/electroswing-tickets-37659532676?aff=ebapi,False,"The Arts for Hurricane Harvey Relief
What:
Our mission is for performing arts organizations and their supporters to benefit Hurricane Harvey relief charities through ticket sales in Houston and beyond.  How:In conjunction with participating performance arts organizations, we will donate 100% of net proceeds raised from the tickets made available by these organizations through The Arts for Hurricane Harvey Relief to the charitable organization of their choice.
Why:The performing arts is a vital part of what makes Houston what it is and we want to give back to our great city and rebuild a stronger Houston for the future. We wanted to create an avenue for a more sustainable fund raising campaign using the combined efforts of the Arts community in Houston and around the world.

ElectroSwing
ElectroSwing is Terrible Enfant’s Theatre Company’s new spectacular immersive dance party series, where we combine our evocative theatre performances with high energy electro swing music. The series features exclusive one-of-a-kind nightlife experiences with The Moonlight Dolls, inviting guests for a sexy, performance-filled dance party. From scintillating dance numbers to high flying, death defying aerial acts, everything is inspired by the nostalgia of the 1920’s with an edgy modern steampunk twist. 
 

FAQs

How do I reserve a table?
Bottle service is required in order to reserve a table for ElectroSwing. Please open in a seperate tab and submit the following form after every person in your party has purchased a General Admission ticket:
https://silenttheatregroup.formstack.com/forms/late_show_table_reservation
Please keep in mind we can't push tables together in the theatre; however, we can reserve tables next to each other. 

Are there ID or minimum age requirements to enter the event?
Guests must be ages 21 and up.

What are my parking options?
Valet parking is available from 6pm-2am (Thurs – Sat) directly across the street from Prohibition. Please keep in mind that the valet service is a separate company from Prohibition and costs $10, cash only.The city of Houston does not charge for street parking after 6pm and a parking garage is available on the corner of Fannin and Texas.

How can I contact the organizer with any questions?
Send us an email at tickets@terribleenfants.com or call (281)940-4636. We're happy to help! 

What's the refund policy?
All sales are final. Tickets are non-refundable.

Do I have to bring my printed ticket to the event?
Print your tickets or have them ready to present on your phone. No entry without tickets. Check-in will be at the Oyster Bar. "
37824157072,Christmas in Kemah Market,500,https://www.eventbrite.com/e/christmas-in-kemah-market-tickets-37824157072?aff=ebapi,True,"Come experience the Magic of Christmas - in Kemah with The Gypsy Rose Market! Your favorite merchants, arts and crafts, artisan shops, Christmas decor and more, will have everything you need to make you the Ms. Clause of the Year! So, come shop your own private toyland, listen to festive music and enjoy the festivities!Free Admission - Free Parking - Handicap Accessible*Member of the Texas Association of Fairs & Events**Portion of Merchant Fees Donated to the Make-A-Wish America Foundation*Address:800 Harris AveKemah, TX 77565At the intersection of Hwy 146 and Marina Bay Drive (FM 2094) nextdoor to T Bone Tom's!Merchants receive reduced vendor fees for Hurricane Harvey Relief."
